"Price","Rooms","Regionname","Propertycount","Distance"
1400000,2,"Southern Metropolitan",7809,9.2
860000,2,"Southern Metropolitan",7809,9.2
1670000,4,"Southern Metropolitan",7809,9.2
1500000,5,"Southern Metropolitan",7809,9.2
2200000,5,"Southern Metropolitan",7809,9.2
1350000,4,"Southern Metropolitan",7809,9.2
2070000,5,"Southern Metropolitan",7809,9.2
1300000,3,"Southern Metropolitan",7809,9.2
1700000,3,"Southern Metropolitan",7809,9.2
1750000,3,"Southern Metropolitan",7809,9.2
980000,3,"Southern Metropolitan",7809,9.2
1230000,3,"Southern Metropolitan",7809,9.2
2600000,7,"Southern Metropolitan",7809,9.2
1950000,4,"Southern Metropolitan",7809,9.2
1750000,5,"Southern Metropolitan",7809,9.2
2e+06,5,"Southern Metropolitan",7809,9.2
1480000,3,"Southern Metropolitan",7809,9.2
3e+06,4,"Southern Metropolitan",7809,9.2
1818000,3,"Southern Metropolitan",7809,9.2
2170000,4,"Southern Metropolitan",7809,9.2
2525000,4,"Southern Metropolitan",7809,9.2
3360000,4,"Southern Metropolitan",7809,9.2
1620000,4,"Southern Metropolitan",7809,9.2
1903000,3,"Southern Metropolitan",7809,9.2
1712000,4,"Southern Metropolitan",7809,9.2
1720000,4,"Southern Metropolitan",7809,9.2
1670000,4,"Southern Metropolitan",7809,9.2
1350000,2,"Southern Metropolitan",7809,9.2
1675000,4,"Southern Metropolitan",7809,9.2
1680000,4,"Southern Metropolitan",7809,9.2
1800000,3,"Southern Metropolitan",7809,9.2
1550000,4,"Southern Metropolitan",7809,9.2
4e+06,5,"Southern Metropolitan",7809,9.2
2900000,3,"Southern Metropolitan",7809,9.2
2205000,4,"Southern Metropolitan",7809,9.2
1137000,3,"Southern Metropolitan",7809,9.2
2100000,3,"Southern Metropolitan",7809,9.2
1389000,2,"Southern Metropolitan",7809,9.2
685000,2,"Southern Metropolitan",7809,9.2
1900000,6,"Southern Metropolitan",7809,9.2
1335000,3,"Southern Metropolitan",7809,9.2
1600000,3,"Southern Metropolitan",7809,9.2
1830000,3,"Southern Metropolitan",7809,9.2
1900000,4,"Southern Metropolitan",7809,9.2
1500000,5,"Southern Metropolitan",7809,9.2
735000,2,"Southern Metropolitan",7809,9.2
1040000,2,"Southern Metropolitan",7809,9.2
1520000,3,"Southern Metropolitan",7809,9.2
1250000,4,"Southern Metropolitan",7809,9.2
1900000,6,"Southern Metropolitan",7809,9.2
1875000,5,"Southern Metropolitan",7809,9.2
1530000,4,"Southern Metropolitan",7809,9.2
1700000,4,"Southern Metropolitan",7809,9.2
1238000,3,"Southern Metropolitan",7809,9.2
1320000,3,"Southern Metropolitan",7809,9.2
560000,2,"Southern Metropolitan",7809,9.2
1651000,3,"Southern Metropolitan",7809,9.2
1920000,5,"Southern Metropolitan",7809,9.2
1560000,5,"Southern Metropolitan",7809,9.2
1550000,5,"Southern Metropolitan",7809,9.2
1038000,3,"Southern Metropolitan",7809,9.2
1660000,5,"Southern Metropolitan",7809,9.2
1260000,3,"Southern Metropolitan",7809,9.2
2e+06,3,"Southern Metropolitan",7809,9.2
2155000,4,"Southern Metropolitan",7809,9.2
1225000,3,"Southern Metropolitan",7809,9.2
2150000,4,"Southern Metropolitan",7809,9.2
1770000,3,"Southern Metropolitan",7809,9.2
691500,2,"Southern Metropolitan",7809,9.2
1836000,5,"Southern Metropolitan",7809,9.2
636000,2,"Southern Metropolitan",6795,13
1275000,2,"Southern Metropolitan",6795,13
875000,3,"Southern Metropolitan",6795,13
895000,3,"Southern Metropolitan",6795,13
1550000,2,"Southern Metropolitan",6795,13
1420000,4,"Southern Metropolitan",6795,13
1425000,3,"Southern Metropolitan",6795,13
851000,2,"Southern Metropolitan",6795,13
1222500,3,"Southern Metropolitan",6795,13
1260000,4,"Southern Metropolitan",6795,13
2700000,4,"Southern Metropolitan",6795,13
9e+05,3,"Southern Metropolitan",6795,13
1100000,3,"Southern Metropolitan",6795,13
1005000,7,"Southern Metropolitan",6795,13
1317500,3,"Southern Metropolitan",6795,13
360000,2,"Southern Metropolitan",6795,13
1435000,4,"Southern Metropolitan",6795,13
1110000,3,"Southern Metropolitan",6795,13
2435000,4,"Southern Metropolitan",6795,13
1500000,3,"Southern Metropolitan",6795,13
1300000,4,"Southern Metropolitan",6795,13
855000,2,"Southern Metropolitan",6795,13
1125000,3,"Southern Metropolitan",6795,13
1135000,3,"Southern Metropolitan",6795,13
867000,3,"Southern Metropolitan",6795,13
1328000,4,"Southern Metropolitan",6795,13
1340000,3,"Southern Metropolitan",6795,13
1155000,4,"Southern Metropolitan",6795,13
1275000,3,"Southern Metropolitan",6795,13
770000,3,"Southern Metropolitan",6795,13
855000,2,"Southern Metropolitan",6795,13
1100000,3,"Southern Metropolitan",6795,13
650000,2,"Southern Metropolitan",6795,13
1815000,4,"Southern Metropolitan",6795,13
2255000,4,"Southern Metropolitan",6795,13
1470000,3,"Southern Metropolitan",6795,13
420000,2,"Southern Metropolitan",6795,13
855000,2,"Southern Metropolitan",6795,13
1450000,4,"Southern Metropolitan",6795,13
1200000,3,"Southern Metropolitan",6795,13
1860000,4,"Southern Metropolitan",6795,13
725000,2,"Southern Metropolitan",6795,13
1293000,3,"Southern Metropolitan",6795,13
1390000,3,"Southern Metropolitan",6795,13
1400000,3,"Southern Metropolitan",6795,13
1328000,3,"Southern Metropolitan",6795,13
1247000,4,"Southern Metropolitan",6795,13
1311000,3,"Southern Metropolitan",6795,13
1100000,3,"Southern Metropolitan",6795,13
1327500,3,"Southern Metropolitan",6795,13
1560000,4,"Southern Metropolitan",6795,13
1370000,3,"Southern Metropolitan",6795,13
1100000,3,"Southern Metropolitan",6795,13
1385000,4,"Southern Metropolitan",6795,13
1275000,3,"Southern Metropolitan",6795,13
1095000,3,"Southern Metropolitan",6795,13
797500,2,"Southern Metropolitan",6795,13
725000,2,"Southern Metropolitan",6795,13
825000,3,"Southern Metropolitan",6795,13
1235000,3,"Southern Metropolitan",6795,13
1600000,5,"Southern Metropolitan",6795,13
1165000,3,"Southern Metropolitan",6795,13
1355000,4,"Southern Metropolitan",6795,13
1910000,4,"Southern Metropolitan",6795,13
1448000,3,"Southern Metropolitan",6795,13
820000,2,"Southern Metropolitan",6795,13
895000,3,"Southern Metropolitan",6795,13
1041000,4,"Southern Metropolitan",6795,13
1430000,4,"Southern Metropolitan",6795,13
910000,2,"Southern Metropolitan",6795,13
2520000,4,"Southern Metropolitan",6795,13
1350000,3,"Southern Metropolitan",6795,13
635000,2,"Southern Metropolitan",6795,13
1280000,3,"Southern Metropolitan",6795,13
1900000,5,"Southern Metropolitan",6795,13
1230000,3,"Southern Metropolitan",6795,13
1150000,4,"Southern Metropolitan",6795,13
1650000,4,"Southern Metropolitan",6795,13
670000,2,"Southern Metropolitan",6795,13
680000,2,"Southern Metropolitan",6795,13
1320000,4,"Southern Metropolitan",6795,13
1380000,4,"Southern Metropolitan",6795,13
1900000,6,"Southern Metropolitan",6795,13
1535000,3,"Southern Metropolitan",6795,13
1281000,4,"Southern Metropolitan",6795,13
1096000,3,"Southern Metropolitan",6795,13
1385000,5,"Southern Metropolitan",6795,13
517500,3,"Southern Metropolitan",6795,13
1245000,4,"Southern Metropolitan",6795,13
503000,2,"Southern Metropolitan",6795,13
2620000,4,"Southern Metropolitan",6795,13
760000,2,"Southern Metropolitan",6795,13
405000,2,"Southern Metropolitan",6795,13
1410000,2,"Southern Metropolitan",10969,13.9
760000,3,"Southern Metropolitan",10969,13.9
825000,2,"Southern Metropolitan",10969,13.9
746000,2,"Southern Metropolitan",10969,13.9
580000,1,"Southern Metropolitan",10969,13.9
1275000,5,"Southern Metropolitan",10969,13.9
1206000,3,"Southern Metropolitan",10969,13.9
1115000,3,"Southern Metropolitan",10969,13.9
1190000,4,"Southern Metropolitan",10969,13.9
1270000,4,"Southern Metropolitan",10969,13.9
1025000,3,"Southern Metropolitan",10969,13.9
740000,3,"Southern Metropolitan",10969,13.9
1960000,4,"Southern Metropolitan",10969,13.9
495000,2,"Southern Metropolitan",10969,13.9
570000,2,"Southern Metropolitan",10969,13.9
1220000,4,"Southern Metropolitan",10969,13.9
885000,3,"Southern Metropolitan",10969,13.9
830000,3,"Southern Metropolitan",10969,13.9
1137500,4,"Southern Metropolitan",10969,13.9
1100000,4,"Southern Metropolitan",10969,13.9
1040000,3,"Southern Metropolitan",10969,13.9
1210000,4,"Southern Metropolitan",10969,13.9
1160000,4,"Southern Metropolitan",10969,13.9
1215000,3,"Southern Metropolitan",10969,13.9
1200000,4,"Southern Metropolitan",10969,13.9
1050000,3,"Southern Metropolitan",10969,13.9
950000,5,"Southern Metropolitan",10969,13.9
380000,2,"Southern Metropolitan",10969,13.9
689000,2,"Southern Metropolitan",10969,13.9
1400000,3,"Southern Metropolitan",10969,13.9
965000,3,"Southern Metropolitan",10969,13.9
1338000,3,"Southern Metropolitan",10969,13.9
8e+05,3,"Southern Metropolitan",10969,13.9
651000,2,"Southern Metropolitan",10969,13.9
920000,3,"Southern Metropolitan",10969,13.9
1390000,3,"Southern Metropolitan",10969,13.9
495000,2,"Southern Metropolitan",10969,13.9
370000,1,"Southern Metropolitan",10969,13.9
1100000,3,"Southern Metropolitan",10969,13.9
1100000,4,"Southern Metropolitan",10969,13.9
1355000,3,"Southern Metropolitan",10969,13.9
1206000,4,"Southern Metropolitan",10969,13.9
486500,2,"Southern Metropolitan",10969,13.9
1010000,2,"Southern Metropolitan",10969,13.9
899000,3,"Southern Metropolitan",10969,13.9
1415000,4,"Southern Metropolitan",10969,13.9
1185000,4,"Southern Metropolitan",10969,13.9
1060000,4,"Southern Metropolitan",10969,13.9
716000,2,"Southern Metropolitan",10969,13.9
1550000,3,"Southern Metropolitan",10969,13.9
840000,3,"Southern Metropolitan",10969,13.9
1110000,3,"Southern Metropolitan",10969,13.9
1106000,3,"Southern Metropolitan",10969,13.9
845000,3,"Southern Metropolitan",10969,13.9
860000,3,"Southern Metropolitan",10969,13.9
1208000,3,"Southern Metropolitan",10969,13.9
921000,3,"Southern Metropolitan",10969,13.9
1165000,3,"Southern Metropolitan",10969,13.9
1270000,3,"Southern Metropolitan",10969,13.9
742500,2,"Southern Metropolitan",10969,13.9
920000,3,"Southern Metropolitan",10969,13.9
1307000,3,"Southern Metropolitan",10969,13.9
1010000,4,"Southern Metropolitan",10969,13.9
702000,2,"Southern Metropolitan",10969,13.9
813000,2,"Southern Metropolitan",10969,13.9
805000,3,"Southern Metropolitan",10969,13.9
880000,3,"Southern Metropolitan",10969,13.9
1100000,4,"Southern Metropolitan",10969,13.9
1085000,3,"Southern Metropolitan",10969,13.9
920000,3,"Southern Metropolitan",10969,13.9
1050000,3,"Southern Metropolitan",10969,13.9
1560000,3,"Southern Metropolitan",10969,13.9
8e+05,4,"Southern Metropolitan",10969,13.9
722000,2,"Southern Metropolitan",10969,13.9
930000,3,"Southern Metropolitan",10969,13.9
921000,3,"Southern Metropolitan",10969,13.9
1035000,4,"Southern Metropolitan",10969,13.9
720000,3,"Southern Metropolitan",10969,13.9
1185000,3,"Southern Metropolitan",10969,13.9
1352000,4,"Southern Metropolitan",10969,13.9
1005000,4,"Southern Metropolitan",10969,13.9
761000,2,"Southern Metropolitan",10969,13.9
1600000,5,"Southern Metropolitan",10969,13.9
1200000,3,"Southern Metropolitan",10969,13.9
780000,3,"Southern Metropolitan",10969,13.9
1250000,4,"Southern Metropolitan",10969,13.9
750000,3,"Southern Metropolitan",10969,13.9
1300000,3,"Southern Metropolitan",10969,13.9
1475000,5,"Southern Metropolitan",10969,13.9
1110000,4,"Southern Metropolitan",10969,13.9
835000,2,"Southern Metropolitan",10969,13.9
1690000,4,"Southern Metropolitan",10969,13.9
791000,3,"Southern Metropolitan",10969,13.9
9e+05,3,"Southern Metropolitan",10969,13.9
1189000,3,"Southern Metropolitan",10969,13.9
825000,3,"Southern Metropolitan",10969,13.9
1030000,3,"Southern Metropolitan",10969,13.9
970000,3,"Southern Metropolitan",10969,13.9
930000,3,"Southern Metropolitan",10969,13.9
1510000,4,"Southern Metropolitan",10969,13.9
1240000,3,"Southern Metropolitan",10969,13.9
823000,3,"Southern Metropolitan",10969,13.9
1310000,4,"Southern Metropolitan",10969,13.9
1475000,4,"Southern Metropolitan",10969,13.9
950000,4,"Southern Metropolitan",10969,13.9
1045000,4,"Southern Metropolitan",10969,13.9
750000,3,"Southern Metropolitan",10969,13.9
8e+05,3,"Southern Metropolitan",10969,13.9
655000,2,"Southern Metropolitan",10969,13.9
1550000,5,"Southern Metropolitan",10969,13.9
835000,3,"Southern Metropolitan",10969,13.9
1140000,3,"Southern Metropolitan",10969,13.9
1120000,2,"Southern Metropolitan",10969,13.9
1465000,4,"Southern Metropolitan",10969,13.9
910000,3,"Southern Metropolitan",10969,13.9
920000,3,"Southern Metropolitan",10969,13.9
935000,3,"Southern Metropolitan",10969,13.9
977000,3,"Southern Metropolitan",10969,13.9
1352000,3,"Southern Metropolitan",10969,13.9
1115000,4,"Southern Metropolitan",10969,13.9
780000,3,"Southern Metropolitan",10969,13.9
1115000,3,"Southern Metropolitan",10969,13.9
1197000,3,"Southern Metropolitan",10969,13.9
485000,2,"Southern Metropolitan",10969,13.9
810000,3,"Southern Metropolitan",10969,13.9
1365000,4,"Southern Metropolitan",10969,13.9
7e+05,3,"Southern Metropolitan",10969,13.9
1698888,4,"Southern Metropolitan",10969,13.9
1150000,4,"Southern Metropolitan",10969,13.9
340000,2,"Southern Metropolitan",10969,13.9
1e+06,3,"Southern Metropolitan",10969,13.9
965000,3,"Southern Metropolitan",10969,13.9
870000,3,"Southern Metropolitan",10969,13.9
1405000,3,"Southern Metropolitan",10969,13.9
1161000,3,"Southern Metropolitan",10969,13.9
1266000,3,"Southern Metropolitan",10969,13.9
7e+05,3,"Southern Metropolitan",10969,13.9
1325000,4,"Southern Metropolitan",10969,13.9
770000,3,"Southern Metropolitan",10969,13.9
1110000,3,"Southern Metropolitan",10969,13.9
380000,1,"Southern Metropolitan",10969,13.9
1175000,4,"Southern Metropolitan",10969,13.9
1200000,3,"Southern Metropolitan",10969,13.9
1370000,4,"Southern Metropolitan",10969,13.9
1433500,4,"Southern Metropolitan",10969,13.9
1630000,2,"Southern Metropolitan",10969,13.9
1360000,3,"Southern Metropolitan",10969,13.9
9e+05,4,"Southern Metropolitan",10969,13.9
860000,3,"Southern Metropolitan",10969,13.9
772500,2,"Southern Metropolitan",10969,13.9
1001000,3,"Southern Metropolitan",10969,13.9
715000,2,"Southern Metropolitan",10969,13.9
801000,3,"Southern Metropolitan",10969,13.9
882000,3,"Southern Metropolitan",10969,13.9
1180000,2,"Southern Metropolitan",10969,13.9
840000,3,"Southern Metropolitan",10969,13.9
710000,2,"Southern Metropolitan",10969,13.9
1040000,4,"Southern Metropolitan",10969,13.9
1550000,5,"Southern Metropolitan",10969,13.9
930000,3,"Southern Metropolitan",10969,13.9
790000,3,"Southern Metropolitan",10969,13.9
1040000,3,"Southern Metropolitan",10969,13.9
1020000,3,"Southern Metropolitan",10969,13.9
670000,3,"Southern Metropolitan",10969,13.9
8e+05,3,"Southern Metropolitan",10969,13.9
1120000,4,"Southern Metropolitan",10969,13.9
970000,3,"Southern Metropolitan",10969,13.9
787500,3,"Southern Metropolitan",10969,13.9
950000,3,"Southern Metropolitan",10969,13.9
886000,3,"Southern Metropolitan",10969,13.9
780000,3,"Southern Metropolitan",10969,13.9
1015000,4,"Southern Metropolitan",10969,13.9
830000,3,"Southern Metropolitan",10969,13.9
1241000,3,"Southern Metropolitan",10969,13.9
1255000,4,"Southern Metropolitan",10969,13.9
1320000,3,"Southern Metropolitan",10969,13.9
870000,3,"Southern Metropolitan",10969,13.9
1472500,4,"Southern Metropolitan",10969,13.9
640000,2,"Southern Metropolitan",10969,13.9
1160000,2,"Southern Metropolitan",10969,13.9
1306000,4,"Southern Metropolitan",10969,13.9
1291000,3,"Southern Metropolitan",10969,13.9
1620000,4,"Eastern Metropolitan",4605,13.1
645000,2,"Eastern Metropolitan",4605,13.1
790000,2,"Eastern Metropolitan",4605,13.1
880000,4,"Eastern Metropolitan",4605,13.1
1560000,4,"Eastern Metropolitan",4605,13.1
1715000,3,"Eastern Metropolitan",4605,13.1
1200000,3,"Eastern Metropolitan",4605,13.1
1760000,3,"Eastern Metropolitan",4605,13.1
288000,1,"Eastern Metropolitan",4605,13.1
948000,3,"Eastern Metropolitan",4605,13.1
2770000,4,"Eastern Metropolitan",4605,13.1
1412000,3,"Eastern Metropolitan",4605,13.1
465000,2,"Eastern Metropolitan",4605,13.1
975000,4,"Eastern Metropolitan",4605,13.1
1325000,3,"Eastern Metropolitan",4605,13.1
750000,3,"Eastern Metropolitan",4605,13.1
1400000,3,"Eastern Metropolitan",4605,13.1
1500000,3,"Eastern Metropolitan",4605,13.1
1600000,4,"Eastern Metropolitan",4605,13.1
616000,2,"Eastern Metropolitan",4605,13.1
1661000,4,"Eastern Metropolitan",4605,13.1
1461400,4,"Eastern Metropolitan",4605,13.1
775000,3,"Eastern Metropolitan",4605,13.1
1506000,4,"Eastern Metropolitan",4605,13.1
1670000,4,"Eastern Metropolitan",4605,13.1
340000,1,"Eastern Metropolitan",4605,13.1
4e+06,3,"Eastern Metropolitan",4605,13.1
928000,3,"Eastern Metropolitan",4605,13.1
761000,2,"Eastern Metropolitan",4605,13.1
636000,2,"Eastern Metropolitan",4605,13.1
1625000,4,"Eastern Metropolitan",4605,13.1
1430000,4,"Eastern Metropolitan",4605,13.1
836000,3,"Eastern Metropolitan",4605,13.1
4e+05,2,"Eastern Metropolitan",4605,13.1
1170000,3,"Eastern Metropolitan",4605,13.1
1670000,4,"Eastern Metropolitan",4605,13.1
1351000,3,"Eastern Metropolitan",4605,13.1
857000,3,"Eastern Metropolitan",4605,13.1
822500,3,"Eastern Metropolitan",4605,13.1
560000,2,"Eastern Metropolitan",4605,13.1
420000,2,"Eastern Metropolitan",4605,13.1
870000,3,"Western Metropolitan",3589,10.8
645000,2,"Western Metropolitan",3589,10.8
502000,3,"Western Metropolitan",3589,10.8
495000,3,"Western Metropolitan",3589,10.8
660000,3,"Western Metropolitan",3589,10.8
868000,2,"Western Metropolitan",3589,10.8
645000,4,"Western Metropolitan",3589,10.8
652000,3,"Western Metropolitan",3589,10.8
850000,4,"Western Metropolitan",3589,10.8
570500,3,"Western Metropolitan",3589,10.8
575000,3,"Western Metropolitan",3589,10.8
882000,4,"Western Metropolitan",3589,10.8
730000,3,"Western Metropolitan",3589,10.8
670000,2,"Western Metropolitan",3589,10.8
585000,3,"Western Metropolitan",3589,10.8
826000,2,"Western Metropolitan",3589,10.8
610000,4,"Western Metropolitan",3589,10.8
696000,3,"Western Metropolitan",3589,10.8
660000,2,"Western Metropolitan",3589,10.8
579000,3,"Western Metropolitan",3589,10.8
856500,4,"Western Metropolitan",3589,10.8
510000,3,"Western Metropolitan",3589,10.8
765000,3,"Western Metropolitan",3589,10.8
475000,2,"Western Metropolitan",3589,10.8
550000,4,"Western Metropolitan",3589,10.8
505000,3,"Western Metropolitan",3589,10.8
495000,3,"Western Metropolitan",3589,10.8
680000,3,"Western Metropolitan",3589,10.8
565000,3,"Western Metropolitan",3589,10.8
697500,3,"Western Metropolitan",3589,10.8
1550000,3,"Southern Metropolitan",10579,11.2
1635000,3,"Southern Metropolitan",10579,11.2
1830000,4,"Southern Metropolitan",10579,11.2
3695000,4,"Southern Metropolitan",10579,11.2
536000,2,"Southern Metropolitan",10579,11.2
3700000,4,"Southern Metropolitan",10579,11.2
3775000,4,"Southern Metropolitan",10579,11.2
1975000,3,"Southern Metropolitan",10579,11.2
1300000,2,"Southern Metropolitan",10579,11.2
1390000,3,"Southern Metropolitan",10579,11.2
4250000,4,"Southern Metropolitan",10579,11.2
2905000,4,"Southern Metropolitan",10579,11.2
1300000,2,"Southern Metropolitan",10579,11.2
1725000,3,"Southern Metropolitan",10579,11.2
2266000,3,"Southern Metropolitan",10579,11.2
2910000,4,"Southern Metropolitan",10579,11.2
2100000,3,"Southern Metropolitan",10579,11.2
2700000,6,"Southern Metropolitan",10579,11.2
